Price,Close,High,Low,Open,Volume,Variation,Volatilite,Sentiment_Tweets,Sentiment_News,Predict_Close_Demain
2015-02-17,25.04305076599121,25.25227277893037,24.542507704604926,24.69081818169984,5555785,0.3501616789295392,0.7805540215648619,0.9312640661491187,-0.03384800001766486,25.035112380981445
2015-02-18,25.035112380981445,25.337027256710286,24.923881010039597,25.297301189787714,5353346,-0.03169895346993856,0.7238957516165655,0.6167946962329223,0.35362039582023896,24.35447120666504
2015-02-19,24.35447120666504,24.841773556464236,24.100227293072372,24.841773556464236,10911577,-2.718746231127256,1.1594768819619257,-0.39077246165325863,-0.18748141323844103,24.383607864379883
2015-02-20,24.383607864379883,24.529269413013825,24.198222275710663,24.388903729534128,10946262,0.11963576407632015,1.156875655334176,-0.8046557719872323,-0.2509291705447265,24.518678665161133
2015-02-23,24.518678665161133,24.8682644041479,24.11082829958463,24.8682644041479,6447787,0.5539409981185184,1.1131439093765159,0.3684660530243138,0.6937108126780682,24.992733001708984
2015-02-24,24.992733001708984,25.077480979886403,24.388901384074813,24.52396916885954,6679411,1.9334416141333133,1.4058806404991426,-0.1196950125207974,-0.36765521216560204,25.08013343811035
2015-02-25,25.08013343811035,25.08013343811035,24.735845584757797,24.979495823232213,5193503,0.3497033973651087,1.3935936427084128,-0.7559235303104423,0.15774528005541122,25.027172088623047
2015-02-26,25.027172088623047,25.25758170191705,24.802060362835793,25.151646177854794,6517275,-0.21116853153112514,1.391571468384686,-0.00964617977745963,-0.2128913821480884,25.54889869689941
2015-02-27,25.54889869689941,25.593920630579145,24.92653037313595,24.93712412586384,8536472,2.0846406714625676,1.5982628540116666,-0.9312229577695632,-0.4493910476766323,24.99538230895996
2015-03-02,24.99538230895996,25.511817055099844,24.939766632400534,25.511817055099844,7258940,-2.166498033853115,1.4289899740353136,0.8186408041575641,-0.4531755362211457,24.96095466613769
2015-03-03,24.96095466613769,25.09866938904618,24.754381571499266,25.000680727541567,6328748,-0.13773601218305398,1.440089349305855,-0.48244003679996617,-0.2722116962624245,25.125158309936523
2015-03-04,25.125158309936523,25.3184887377746,24.886803928549025,25.159586490366834,6428028,0.6578420016186026,1.4431489372902486,0.32504456870796394,0.6268014608578003,25.14369201660156
2015-03-05,25.14369201660156,25.585970492991578,25.13309826607978,25.323781734369234,6273821,0.07376553188802593,1.2651109693634686,-0.3765778478211781,-0.13277763282986532,24.89739799499512
2015-03-06,24.89739799499512,25.1595868075509,24.841782308728845,25.035112739004216,5904960,-0.9795459690001729,1.3187687879635592,0.040136042355621626,0.7355969217478844,24.7278995513916
2015-03-09,24.7278995513916,24.8285371612868,24.51867750244631,24.7941089838217,5691952,-0.6807877820710129,1.3373614937900877,0.0934205586865593,0.2561089808859517,23.93073272705078
2015-03-10,23.93073272705078,24.677574897605968,23.89895147831717,24.677574897605968,9560545,-3.223754701381254,1.3546748458810716,-0.6302910889489459,0.06759844669939596,24.081687927246094
2015-03-11,24.081687927246094,24.243239057616865,23.845982577141378,24.031368126476227,9491414,0.6308005773040026,1.3390050939702438,0.9391692555291171,0.254115485070291,24.06845092773437
2015-03-12,24.06845092773437,24.357125089161595,24.010188327416923,24.086989487051614,5547248,-0.054967075197187576,1.343330327146042,0.5502656467222291,0.1717079007941481,23.64736557006836
2015-03-13,23.64736557006836,24.110831684115887,23.424900784638556,24.110831684115887,9363565,-1.7495324436554882,1.3017494661779563,0.8789978831283782,0.4864091298845228,23.60763359069824
2015-03-16,23.60763359069824,23.726809753406044,23.401060497710642,23.679140904764044,7105448,-0.16801862876603124,1.2759548208873726,0.7896547008552977,-0.13275511423529207,23.94662475585937
2015-03-17,23.94662475585937,24.00488937413735,23.62352243308249,23.63676512652797,8321856,1.435938777424517,1.5456354147342084,0.19579995762217028,-0.04103449091960687,24.365066528320312
2015-03-18,24.365066528320312,24.365066528320312,23.914843281126156,24.03666837130162,7094344,1.747393533439623,1.7665890832122049,0.8437484700462337,0.662322593293226,24.61666488647461
2015-03-19,24.61666488647461,24.672282584902906,24.33593755417665,24.44187304465464,6671262,1.0326192126824507,1.1896398017718492,-0.823014995896161,0.7303934670955272,25.23108673095703
2015-03-20,25.23108673095703,25.305242984046718,24.500136135463222,24.719949890330223,14032253,2.495958925857611,1.4314735381740469,-0.6080342751617096,0.6603256957324168,25.19083976745605
2015-03-23,25.19083976745605,25.32497629225959,25.067434410248115,25.316928428253128,5856401,-0.15951339682724885,1.4408983370339963,-0.9095454221789239,0.04528239214450769,25.155975341796875
2015-03-24,25.155975341796875,25.370594705813563,24.879654292189706,24.984280669288303,5720541,-0.13840120448949111,1.0732405361191981,-0.3493393384734713,0.5144751539089463,24.95208740234375
2015-03-25,24.95208740234375,25.174752571547046,24.90647940920697,24.97354769979199,6156620,-0.8104950680022482,1.199118871275779,-0.22264542062103598,0.1192364532914284,24.99769401550293
2015-03-26,24.99769401550293,25.437661849735335,24.667717116447697,25.137195163065606,9107892,0.18277674498246022,1.1818609092285077,-0.4573019364522082,0.1468018077899329,25.000375747680664
2015-03-27,25.000375747680664,25.040615083164383,24.64893652594966,25.040615083164383,7335388,0.010727918247455115,1.0843768809412502,0.6574750183038587,-0.23391585822553085,25.217674255371094
2015-03-30,25.217674255371094,25.34912751616224,24.84477476788898,24.954765687027248,5479616,0.8691809670524187,1.0694738724844939,-0.28649334661282144,0.2684693942360714,24.828676223754883
2015-03-31,24.828676223754883,25.287422979144452,24.772337071604802,25.145238563625977,7320039,-1.5425610929737488,0.7648110720158734,-0.4381309806252385,-0.2580233329206477,24.879648208618164
2015-04-01,24.879648208618164,25.201577175925124,24.716001444091784,24.766973991103377,6961016,0.20529481476951883,0.7823952072396566,0.08539216631649693,-0.06896589121264807,24.597957611083984
2015-04-02,24.597957611083984,25.078166635749245,24.50406040235177,24.927932329834313,5540328,-1.1322129443799955,0.8609208872298205,-0.7181515500504747,0.6115392621059157,25.53692054748535
2015-04-07,25.53692054748535,25.700567324677674,24.863554401010138,24.903795780883293,8326358,3.817239427952601,1.7432644702287954,0.6043939615080793,-0.2308014480258882,25.24449348449707
2015-04-08,25.24449348449707,26.07345826966285,25.169377358309553,25.75421268660498,7678025,-1.1451148248063814,1.833681388856804,-0.8508987126404584,-0.4074942292745373,25.73544311523437
2015-04-09,25.73544311523437,25.735443115234375,24.94940271138167,25.290108708047978,6463528,1.9447790902946682,1.9503762886544267,0.9737738732010346,-0.41029012960333877,26.033227920532227
2015-04-10,26.033227920532227,26.073469304237822,25.577162316471796,25.754223586071703,5457985,1.1570999728447662,1.9641458955194515,0.5444895385933148,0.7230198766540403,26.161998748779297
2015-04-13,26.161998748779297,26.274675036196175,25.952746002773743,26.030545468015116,5605582,0.4946402675847672,1.755756310144079,-0.6025686369316552,0.15899656935038498,26.14590835571289
2015-04-14,26.14590835571289,26.263949230095893,25.866903955110885,26.068108874575213,6329422,-0.061502919638956044,1.7726974700697549,-0.9889557657527952,0.03223569336212384,26.68781089782715
2015-04-15,26.68781089782715,26.808532983211453,26.194187292347692,26.23174536543443,7539581,2.0726093534090273,1.6204086630574905,0.6309228569096683,0.5541421553102941,26.45710563659668
2015-04-16,26.45710563659668,26.800495029979615,26.403449764654198,26.746839158037133,6538199,-0.8644592923477745,1.2828587820927393,0.41371468769523423,0.5865737062836709,26.221019744873047
2015-04-17,26.221019744873047,26.631477378169624,26.009083689447895,26.387349851434564,10432739,-0.8923345394103444,1.2308765688153505,0.4580143360819746,-0.06815165694971398,26.49465751647949
2015-04-20,26.49465751647949,26.505388688353918,26.081516609741968,26.271990305299088,4564840,1.0435817304929484,1.1009653950834497,0.5425406933718915,0.4017034747159338,26.12712287902832
2015-04-21,26.12712287902832,26.687814847537766,26.105660535013403,26.652938026823083,5981980,-1.3872028246546098,1.2300159815248248,-0.8519106965318193,0.5024596606074525,25.98225212097168
2015-04-22,25.98225212097168,26.239794079068204,25.520822011846498,26.21565047991613,7578511,-0.5544841608753126,1.2318468705312178,-0.2830685429114548,0.35104589292574084,25.97688865661621
2015-04-23,25.97688865661621,26.07614840856211,25.536920870432063,25.91786823829074,6987811,-0.020642800056347443,1.2321120839849542,-0.7682618809497406,-0.3029264027598708,25.75690269470215
2015-04-24,25.75690269470215,26.285401065924944,25.59325592858459,26.1593123726775,5861637,-0.8468526189645664,0.7968183942765568,0.726206851751187,0.6386480085721742,26.381980895996094
2015-04-27,26.381980895996094,26.4839260041116,25.41619795409371,25.684471107220023,7040530,2.426837608166754,1.3364508306442113,0.24659625365511584,0.20082291855681134,26.65562629699707
2015-04-28,26.65562629699707,26.988284504149615,26.489296170039715,26.827320987576584,9965439,1.0372435719658402,1.3286414266874451,-0.3382039502947016,-0.1327858457189952,25.987628936767575
2015-04-29,25.987628936767575,26.89170842619732,25.74618261660743,26.821958858966212,9737915,-2.506027631039942,1.617891318051039,-0.8728832994279527,0.05279664106900206,26.01445579528809
2015-04-30,26.01445579528809,26.21566072053151,25.740815950770124,26.033234839773645,9769606,0.10322934264526129,1.5417899739378473,-0.3780353565686756,-0.4511575824814204,25.823974609375
2015-05-04,25.823974609375,26.242480078414975,25.64423003903959,25.75422301561442,5567133,-0.7322128412449502,1.5528764902118477,-0.3496333559465059,-0.3337731584108572,25.579843521118164
2015-05-05,25.579843521118164,25.896405908578092,25.553016616437485,25.746173604956983,11271341,-0.9453660482155568,1.5862654586604217,0.45921235667612814,0.4952107756706191,25.67106437683105
2015-05-06,25.67106437683105,25.78105532971574,25.41352233826452,25.453761682757587,8377954,0.35661225072614045,1.5707554993283432,0.27511494271042625,-0.499984874818024,25.09158706665039
2015-05-07,25.09158706665039,25.413516070532893,24.815266053215375,25.413516070532893,10745675,-2.2573170386486097,1.3246107502314068,0.7744254851526531,0.04153557702697985,25.75422096252441
2015-05-08,25.75422096252441,25.754220962524414,24.866237540551083,25.099633858096542,8173525,2.6408608356014884,1.7475513195547667,-0.05557014967610141,0.179263235411265,25.49399757385254
2015-05-11,25.49399757385254,25.805195415874604,25.384006644697667,25.622769588735192,5219119,-1.0104106392910484,1.5368884365297335,-0.7608115081233966,-0.42897525399873604,25.206951141357425
2015-05-12,25.206951141357425,25.28743392489937,24.919898881975712,25.08354570755205,6835450,-1.125937317847392,1.558075294005617,0.42648957444599,0.7650016118640328,25.233766555786133
2015-05-13,25.233766555786133,25.6978799087808,25.123775651609467,25.23108529851541,6361552,0.10638103068605353,1.564010885483058,0.5215700972337949,-0.20603706937542648,25.39742088317871
2015-05-14,25.39742088317871,25.488634826625518,24.812585282176563,24.960136346533805,4324637,0.6485529103662513,1.5736717270982918,0.12255439513899247,-0.10454166447283486,24.933313369750977
2015-05-15,24.933313369750977,25.32230871455418,24.77234780261373,25.268654890016567,7154713,-1.827380487028596,1.6827188448523374,0.541934359909122,-0.10487473406846448,25.040616989135746
2015-05-18,25.040616989135746,25.190851357836387,24.791124903099668,24.91184701226305,5207547,0.43036245441390175,1.484170691736915,-0.012408807271218514,-0.2004583392474451,25.381322860717773
2015-05-19,25.381322860717773,25.603990066225442,25.21767607563495,25.21767607563495,7263212,1.3606129263102673,1.1408496919413664,0.045465658763988115,-0.49808403128779516,25.432302474975582
2015-05-20,25.432302474975582,25.459129388045355,25.088911028690777,25.16671050932671,4179174,0.20085483541407712,1.0885555579164654,-0.14491796328290074,0.44814823231439527,25.657644271850582
2015-05-21,25.657644271850582,25.74885820848058,25.308888353122168,25.308888353122168,4476933,0.8860455992796057,1.0138624612807656,-0.9491617465118096,0.7568991497390709,25.609357833862305
2015-05-22,25.609357833862305,25.992988567876584,25.550337406050573,25.810562721350312,4782745,-0.18819513388161901,1.0272260257154162,-0.7842171460133911,-0.2084184717294414,25.510093688964844
2015-05-25,25.510093688964844,25.673740479580964,25.459123180588616,25.646913573052142,758575,-0.38760887930664456,1.0291328128492603,-0.9371416286265315,0.3619613493444491,25.123777389526367
2015-05-26,25.123777389526367,25.593255336299507,24.970861797305,25.378636027641505,5516171,-1.5143664470569473,0.9356123371970024,0.2728208225275608,0.4644652250463297,25.432302474975582
2015-05-27,25.432302474975582,25.54229343259033,25.000382420236757,25.16402925075332,6366771,1.2280202959362052,1.0250716119955836,-0.37128803784734665,0.6029529928176822,25.177440643310547
2015-05-28,25.177440643310547,25.316943860327253,24.84209912689255,25.220365339857896,5076351,-1.0021185927456266,0.9772691535456773,0.01714138232940554,0.04941795611769184,24.66772079467773
2015-05-29,24.66772079467773,25.29816447440882,24.667720794677734,25.188171476068618,7748568,-2.024510178989325,1.1963067725710046,0.815132947852186,-0.10618982266744198,24.681123733520508
2015-06-01,24.681123733520508,24.91720331065928,24.504062515595525,24.91720331065928,5105599,0.054333916596260856,1.0795376218123478,-0.5014155417022501,-0.07711632577005956,24.764293670654297
2015-06-02,24.764293670654297,25.016471085081594,24.41285650125925,24.796487185292364,6074721,0.33697791896254436,1.1259441187026682,-0.17923415392874054,0.42640773302806667,24.88233757019043
2015-06-03,24.88233757019043,25.045984374554738,24.600649911068402,24.85551066140784,4944771,0.4766697613347137,1.1827893702705543,0.5111022770860973,0.561813306457327,24.41286849975586
2015-06-04,24.41286849975586,24.807230549157023,24.214346845488762,24.619438024947435,7276047,-1.8867562949431371,1.2503690754687098,-0.5424036690167551,-0.2639018419164165,24.442365646362305
2015-06-05,24.442365646362305,24.60064581455603,24.01581029473019,24.203602718460896,7017072,0.12082622165741075,1.0662021598416709,-0.846040180342414,-0.017776689394905232,24.0290584564209
2015-06-08,24.0290584564209,24.44508684799407,23.98283146604778,24.442367125139015,6439588,-1.6909459416540429,1.1427749855963691,-0.42049709417246395,0.672522255773895,23.971954345703125
2015-06-09,23.971954345703125,24.053527352396447,23.561363366029784,23.996425625348973,7100365,-0.2376460601705932,0.9740473519355797,-0.6775574254919912,0.548701575603161,24.48588180541992
2015-06-10,24.48588180541992,24.646310235243703,23.83872448968531,23.876792323017778,7390178,2.1438696749767283,1.3753527376087942,0.8593953046851461,0.7803159235912187,24.68980598449707
2015-06-11,24.68980598449707,24.910055785129746,24.417891830811158,24.518498739969118,6671172,0.8328235049799737,1.4141487491378708,0.6162407591288339,0.48052273758670505,24.232990264892575
2015-06-12,24.232990264892575,24.899179115498807,23.944759849614222,24.899179115498807,6203265,-1.8502199648362305,1.54170810139264,0.26680751302084693,0.011153761336298973,23.86591148376465
2015-06-15,23.86591148376465,24.24387417884368,23.700045709057587,23.971959943950633,6100483,-1.5147894548520946,1.4859945016651832,0.7429211803754354,0.26782918419302915,23.876787185668945
2015-06-16,23.876787185668945,23.947485464306887,23.539614131038658,23.7190785134563,6578193,0.0455700253128688,1.482594959475807,0.6073441537982289,0.3593185305215164,24.140548706054688
2015-06-17,24.140548706054688,24.33360758998839,23.8088129627028,23.876791530617815,8194511,1.1046776031243155,1.4287098023661327,-0.6268598822279283,-0.39800743878773887,24.091598510742188
2015-06-18,24.091598510742188,24.14054315136058,23.822404024611416,24.039936221702224,6247333,-0.2027716764375853,1.4274985765624246,0.7851179969799555,0.2078460468350246,23.996421813964844
2015-06-19,23.996421813964844,24.222111038263446,23.86862184178274,24.03448962595013,12974939,-0.39506177531103415,1.1008441741945212,0.07868448383130144,0.4221170770143925,24.70068359375
2015-06-22,24.70068359375,24.820326499119865,24.295532038575583,24.621830305618694,8973194,2.934861644144404,1.620121275932393,0.6148803103281251,-0.28248230479862146,25.04057502746582
2015-06-23,25.04057502746582,25.157498204051475,24.801291303668886,24.961721743421524,5888958,1.3760405959040822,1.450244944237833,0.7921825998469865,0.5148212326532244,25.293460845947266
2015-06-24,25.293460845947266,25.380473316855095,24.969884321858643,25.09768434231035,7838939,1.0099041983024248,1.1560398836642265,-0.36399305005627225,0.25890461466834513,25.25811195373535
2015-06-25,25.25811195373535,25.530026176145718,25.018828184848953,25.065053104768904,6488558,-0.13975506328378628,1.1791313767919551,-0.7798961509446465,0.737888321406873,25.244508743286133
2015-06-26,25.244508743286133,25.49467133846264,24.88830186989027,25.01610185258537,5911788,-0.05385679845799629,1.2121399093425689,-0.5441296749161166,-0.4448510123310408,24.27650260925293
2015-06-29,24.27650260925293,24.692531057568363,24.102477664526752,24.222120591978868,9039518,-3.834521574085481,2.0933930900755455,-0.14578442274748737,-0.15507602117789293,23.69460105895996
2015-06-30,23.69460105895996,24.216675777410064,23.694601058959964,24.167731142896585,11073688,-2.3969743898413887,2.3030439781281866,0.6360295318449862,0.28202004308977136,23.868621826171875
2015-07-01,23.868621826171875,24.455957338486723,23.68915958043578,24.053523516210976,8434832,0.7344321467109394,1.9306337784116852,0.7214611665126869,-0.11447211413229008,23.876787185668945
2015-07-02,23.876787185668945,24.148701407847764,23.762583710243653,23.928451551736003,5163296,0.03420959767403975,1.7770565010960742,-0.9860957389376186,0.4287514132926149,23.8115234375
2015-07-03,23.8115234375,23.936603704935433,23.35742727809607,23.92844661188058,7570934,-0.2733355524821901,1.6362317531287407,0.021494605155131463,0.4867068672785103,23.330236434936523
2015-07-06,23.330236434936523,23.58583434206734,23.167086274569044,23.196996999000383,10371728,-2.021235658553089,1.655094119175178,-0.16517799370244202,-0.3667292467135832,22.8435115814209
2015-07-07,22.8435115814209,23.371023696992836,22.83263476492428,23.275854145823207,10873832,-2.0862405525679306,1.6155273244418857,-0.5557843790585395,0.16801080346879804,22.97403335571289
2015-07-08,22.97403335571289,23.148058301826943,22.778254772699327,22.82448176974603,7107898,0.5713735115845608,1.3478889144595771,-0.7602692653326344,0.16155772226837273,23.550487518310547
2015-07-09,23.550487518310547,23.708198242090614,22.925084068584386,23.08551451506151,5878357,2.509155243540695,1.6142602364000092,-0.3247696571927441,-0.019934998719796593,24.116065979003903
2015-07-10,24.116065979003903,24.4641157497203,23.882219650327528,24.148694348420896,7477091,2.40155733614269,1.8582829040870021,0.8858194078250383,0.7128023213405739,24.2955265045166
2015-07-13,24.2955265045166,24.703397689509742,24.099748003793476,24.62998178900863,6831224,0.7441534024203778,1.869472314993791,-0.35359413595848954,0.5757582158351877,24.52666282653809
2015-07-14,24.52666282653809,24.570170099313493,24.069846835101067,24.20036657888634,5751233,0.9513534188218431,1.8681505809080505,0.037581243486732197,0.40637219648252787,24.60823631286621
2015-07-15,24.60823631286621,24.73331660208616,24.472279206165293,24.551134576996724,5499974,0.33259105368326214,1.5334558998177013,0.4060379177903557,0.4286246264554968,24.874711990356445
2015-07-16,24.874711990356445,25.113995740113953,24.52394242254349,24.71700125607638,6016539,1.0828719055778535,0.8739958897773663,-0.27274079524141204,0.10023098695705479,24.82032966613769
2015-07-17,24.82032966613769,25.073209973683305,24.73059747566067,24.969883316932734,4987654,-0.2186249402197582,1.0128307641258008,0.9435641654419213,0.6972928774255487,24.833925247192383
2015-07-20,24.833925247192383,25.173818009008087,24.668057413463057,24.904621447980684,3520778,0.05477598902821068,0.8634651697707159,0.9248945898842225,0.402974055429271,24.70884132385254
2015-07-21,24.70884132385254,24.91549459895784,24.58647870288023,24.79585377509174,4465442,-0.5036816455505133,0.6046548440256869,-0.4964354083492717,0.44767538015256136,24.27106475830078
2015-07-22,24.27106475830078,24.556573455165964,24.227557485707457,24.436932604616196,5008139,-1.771740567734159,0.9687714605521333,-0.005502988215229099,0.6201981749235488,24.27106475830078
2015-07-23,24.27106475830078,24.439650253247574,24.091600370664718,24.398864778367507,3896696,0.0,0.8734076007941621,-0.3982433803664607,-0.1437069338551517,24.061681747436523
2015-07-24,24.061681747436523,24.50762077255054,23.96923193530959,24.28193361225351,4781496,-0.8626857245422226,0.8809955027850789,-0.4303190112450648,0.5491921750267139,23.37373733520508
2015-07-27,23.37373733520508,23.923005015327966,23.332949802595543,23.901251387997537,7925234,-2.8590869892323068,1.0754475659631022,-0.9262261052909344,-0.24618721615656036,23.50155067443848
2015-07-28,23.50155067443848,23.520584590547443,23.256827414079442,23.504270398037264,5997062,0.5468245723840193,1.1870455367983208,0.2191286679597937,-0.0510554620816458,24.099754333496094
2015-07-29,24.099754333496094,24.200363332386726,23.54776885008839,23.971956404579675,6489970,2.5453795255657274,1.7264497079606809,0.005358046457722976,-0.06370640944920447,24.450519561767575
2015-07-30,24.450519561767575,24.86383022629795,24.219392952090356,24.295528581203765,7191206,1.4554722152663402,1.8630728220117572,-0.8970424975000213,0.7720831089058828,24.51306533813477
2015-07-31,24.51306533813477,24.55657053100662,24.219397506722153,24.450524159864404,7461819,0.25580551042765354,1.7181995698424037,-0.44270707152677713,0.6134983908723048,24.445087432861328
2015-08-03,24.445087432861328,24.61639263509574,24.26562306186654,24.4206140756617,5890013,-0.27731295264687983,1.7255376576346269,0.8165317719333074,0.4115208200673377,24.281930923461918
2015-08-04,24.281930923461918,24.360784189996107,24.050802269657446,24.262897018688136,4990935,-0.6674408911300556,1.70859657381919,-0.5208762186660552,0.44517379010000724,24.72515106201172
2015-08-05,24.72515106201172,24.901895655258787,24.279212070319485,24.330876417071423,6061496,1.8253084565097222,1.1690789448755952,-0.7102102558175538,0.23069463272334245,24.632699966430664
2015-08-06,24.632699966430664,24.727871571275006,24.4396411836593,24.564721434136235,3808004,-0.37391519003942,1.2526938357127888,-0.02109447944487397,0.7312178672410747,24.90462303161621
2015-08-07,24.90462303161621,25.28802308710355,24.697969712960955,24.755071451632084,6765535,1.1039109214829201,0.984888775029146,0.9713009082212014,0.14513637874706997,24.956287384033203
2015-08-10,24.956287384033203,25.010671474074723,24.542978672422194,24.920939281411897,4528452,0.20744884333885327,0.8856874265680924,-0.5158894569769992,-0.005326977169137104,24.74690818786621
2015-08-11,24.74690818786621,25.21460087320473,24.700681204192225,24.98347217845599,6238375,-0.8389837516495025,0.9851029529772327,0.3442710948117571,-0.2880540619889317,24.21939468383789
2015-08-12,24.21939468383789,24.689807103838987,24.04808950608397,24.61910883980416,9133662,-2.1316339803893913,1.3112971294132736,0.5232392306574352,0.5220673479393754,24.13510131835937
2015-08-13,24.13510131835937,24.90733653364878,24.050806518435525,24.72787426758394,5593493,-0.3480407606337499,1.2947303541670376,-0.5247249120152007,0.45477711169826895,23.928449630737305
2015-08-14,23.928449630737305,24.271062104048806,23.876785268817912,24.064406730911948,4402284,-0.8562287967893045,1.000515986742428,0.45643269722371915,-0.00033844991862463925,24.19220924377441
2015-08-17,24.19220924377441,24.287378808849894,23.857753829890953,24.135107504729127,6242135,1.1022845905498846,1.1644428871377661,-0.26443373456149355,-0.46724856185300184,23.792499542236328
2015-08-18,23.792499542236328,24.18949414279611,23.73811751595632,24.067133546395425,4519969,-1.6522248857488875,1.093517742197233,0.26461166118715895,0.590696526033414,23.365589141845703
2015-08-19,23.365589141845703,23.697324824078475,23.319364222069893,23.610312356160115,5412623,-1.794306645389554,1.0950746114365653,0.2670594215217894,-0.4851566215097043,23.1398983001709
2015-08-20,23.1398983001709,23.45531977197268,23.031132203875774,23.24866439646602,6752038,-0.9659111966092593,1.094341759586474,0.07154936814951696,0.4148097135177663,22.34047508239746
2015-08-21,22.34047508239746,23.158935455825283,22.340475082397457,22.840796291089244,9271859,-3.4547395472672937,1.4032323730376146,-0.8194204598911834,0.7613342426438743,20.575742721557617
2015-08-24,20.575742721557617,21.83470653249375,20.078139341527226,21.231056802560527,18470182,-7.899260666261809,2.8505057284501047,0.6706049911784759,0.06895972659266447,21.26097297668457
2015-08-25,21.26097297668457,21.5872692024431,20.820471204823825,21.18211760597575,14255740,3.3302819946763096,3.539556398654558,-0.35843987005652833,-0.19453457350526138,20.505050659179688
